,Idx,Gender_bins,Preds
0,7510.0,0.0,92.54586029052734
1,11651.0,0.0,92.54586029052734
2,1089.0,0.0,92.54586029052734
3,12328.0,0.0,92.54586029052734
4,12028.0,0.0,92.51848602294922
5,12016.0,0.0,92.50724792480467
6,12018.0,1.0,92.50724792480467
7,8893.0,0.0,92.40170288085938
8,11864.0,1.0,92.3777313232422
9,12112.0,0.0,92.25473022460938
10,4900.0,0.0,92.19857025146484
11,4874.0,0.0,92.07238006591795
12,12063.0,0.0,92.06366729736328
13,11800.0,0.0,92.06366729736328
14,8905.0,0.0,92.06366729736328
15,11145.0,0.0,92.0041046142578
16,8479.0,0.0,92.0041046142578
17,11642.0,0.0,91.97673034667967
18,7690.0,0.0,91.97673034667967
19,10363.0,1.0,91.97673034667967
20,2131.0,0.0,91.96549224853516
21,11861.0,1.0,91.93661499023438
22,5611.0,0.0,91.90641021728516
23,8770.0,0.0,91.90641021728516
24,9682.0,0.0,91.87903594970705
25,2744.0,0.0,91.8677978515625
26,4293.0,0.0,91.84066009521484
27,7342.0,1.0,91.82896423339844
28,9055.0,1.0,91.80824279785156
29,11188.0,1.0,91.80824279785156
30,11701.0,1.0,91.80824279785156
31,4348.0,0.0,91.78086853027344
32,11903.0,0.0,91.699462890625
33,4002.0,0.0,91.66805267333984
34,12203.0,0.0,91.65681457519533
35,8729.0,0.0,91.61617279052734
36,8337.0,0.0,91.5907211303711
37,11239.0,1.0,91.5907211303711
38,4858.0,0.0,91.5703582763672
39,11260.0,1.0,91.40589904785156
40,834.0,1.0,91.26393127441406
41,7419.0,1.0,91.06858825683594
42,12067.0,1.0,91.03945922851562
43,1066.0,1.0,90.89897918701172
44,4386.0,1.0,90.87272644042967
45,8492.0,1.0,90.83639526367188
46,12256.0,1.0,90.66875457763672
47,8160.0,1.0,90.64971923828124
48,5243.0,1.0,90.59042358398438
49,8014.0,1.0,90.47935485839844
50,11492.0,0.0,91.55353546142578
51,637.0,0.0,91.531005859375
52,2137.0,0.0,91.52072143554688
53,2730.0,0.0,91.49427032470705
54,7235.0,0.0,91.49302673339844
55,10318.0,0.0,91.49302673339844
56,4350.0,0.0,91.4460906982422
57,8883.0,0.0,91.404296875
58,11531.0,0.0,91.40210723876952
59,1831.0,0.0,91.39485931396484
60,11868.0,0.0,91.33281707763672
61,11321.0,0.0,91.28204345703124
62,4777.0,0.0,91.26002502441406
63,5977.0,0.0,91.22649383544922
64,8766.0,0.0,91.20149993896484
65,11192.0,0.0,91.19239044189452
66,5480.0,0.0,91.18589782714844
67,8252.0,0.0,91.1843490600586
68,11161.0,0.0,91.14982604980467
69,2817.0,0.0,91.1340560913086
70,10083.0,0.0,91.10826110839844
71,7412.0,0.0,91.0457000732422
72,11255.0,0.0,91.035888671875
73,4661.0,0.0,90.98987579345705
74,6179.0,0.0,90.95852661132812
75,12327.0,0.0,90.939697265625
76,7117.0,0.0,90.91340637207033
77,1275.0,0.0,90.88713836669922
78,2519.0,0.0,90.82252502441406
79,6207.0,0.0,90.81438446044922
80,8014.0,1.0,90.47935485839844
81,11981.0,1.0,90.45514678955078
82,2373.0,1.0,90.45246887207033
83,7242.0,1.0,90.42461395263672
84,2731.0,1.0,90.35880279541016
85,11244.0,1.0,90.35880279541016
86,11230.0,1.0,90.30789947509766
87,11514.0,1.0,90.25398254394533
88,622.0,1.0,90.21984100341795
89,6948.0,1.0,90.21702575683594
90,2308.0,1.0,90.20863342285156
91,2613.0,1.0,90.17103576660156
92,3471.0,1.0,90.1677703857422
93,11378.0,1.0,90.15731811523438
94,7490.0,1.0,90.09395599365234
95,11589.0,1.0,90.0716323852539
96,5198.0,1.0,90.01593780517578
97,2818.0,1.0,89.97938537597656
98,10992.0,1.0,89.90632629394531
99,7053.0,1.0,89.80064392089844
100,7237.0,0.0,90.81415557861328
101,9777.0,0.0,90.81095123291016
102,8303.0,0.0,90.7310028076172
103,6473.0,0.0,90.7310028076172
104,4802.0,0.0,90.7273178100586
105,8902.0,0.0,90.72721099853516
106,9725.0,0.0,90.72721099853516
107,9067.0,0.0,90.72721099853516
108,11866.0,0.0,90.71038055419922
109,11196.0,0.0,90.6904296875
110,11821.0,0.0,90.6873779296875
111,1082.0,0.0,90.68018341064452
112,2774.0,0.0,90.67176818847656
113,5895.0,0.0,90.65625
114,2071.0,0.0,90.59752655029295
115,9834.0,0.0,90.51752471923828
116,9300.0,0.0,90.49650573730467
117,7046.0,0.0,90.47590637207033
118,8109.0,0.0,90.47490692138672
119,4347.0,0.0,90.4679718017578
120,8298.0,0.0,90.46388244628906
121,11132.0,0.0,90.43317413330078
122,7563.0,0.0,90.42232513427734
123,9736.0,0.0,90.41864013671876
124,379.0,0.0,90.41642761230467
125,118.0,0.0,90.40928649902344
126,11399.0,0.0,90.37199401855467
127,11287.0,0.0,90.3495635986328
128,2607.0,0.0,90.2971649169922
129,9249.0,0.0,90.29371643066406
130,7053.0,1.0,89.80064392089844
131,5775.0,1.0,89.79380798339844
132,11516.0,1.0,89.74637603759766
133,11171.0,1.0,89.60160064697266
134,5660.0,1.0,89.58456420898438
135,5907.0,1.0,89.53482818603516
136,1514.0,1.0,89.42268371582031
137,7605.0,1.0,89.39857482910156
138,8023.0,1.0,89.3663330078125
139,11786.0,1.0,89.34076690673828
140,8859.0,1.0,89.31937408447266
141,5745.0,1.0,89.31304168701172
142,5318.0,1.0,89.21064758300781
143,5035.0,1.0,89.10580444335938
144,9090.0,1.0,89.08805084228516
145,8927.0,1.0,89.07278442382812
146,5126.0,1.0,89.0587387084961
147,12004.0,1.0,89.05512237548828
148,8046.0,1.0,88.87351989746094
149,5530.0,1.0,88.83843231201172
150,9002.0,0.0,90.22887420654295
151,11265.0,0.0,90.22278594970705
152,4384.0,0.0,90.21287536621094
153,5554.0,0.0,90.18353271484376
154,8190.0,0.0,90.11575317382812
155,2648.0,0.0,90.10838317871094
156,9041.0,0.0,90.0986557006836
157,6983.0,0.0,90.09832763671876
158,12346.0,0.0,90.06495666503906
159,9099.0,0.0,90.06231689453125
160,2075.0,0.0,90.06165313720703
161,8444.0,0.0,90.03921508789062
162,8041.0,0.0,90.00736236572266
163,6914.0,0.0,89.99789428710938
164,8016.0,0.0,89.96174621582031
165,10161.0,0.0,89.95748138427734
166,8097.0,0.0,89.94220733642578
167,11259.0,0.0,89.9294662475586
168,8566.0,0.0,89.92556762695312
169,11134.0,0.0,89.89886474609375
170,5901.0,0.0,89.86890411376953
171,10171.0,0.0,89.81407928466797
172,6912.0,0.0,89.79377746582031
173,11393.0,0.0,89.78651428222656
174,8349.0,0.0,89.7679214477539
175,7516.0,0.0,89.7155532836914
176,11115.0,0.0,89.69212341308594
177,1215.0,0.0,89.6495590209961
178,245.0,0.0,89.6415023803711
179,12239.0,0.0,89.63312530517578
180,5530.0,1.0,88.83843231201172
181,11715.0,1.0,88.8166275024414
182,5501.0,1.0,88.80039978027344
183,11298.0,1.0,88.75991821289062
184,6481.0,1.0,88.68981170654297
185,10031.0,1.0,88.65194702148438
186,5753.0,1.0,88.60430908203125
187,8496.0,1.0,88.58869934082031
188,5168.0,1.0,88.57947540283203
189,4752.0,1.0,88.52596282958984
190,2543.0,1.0,88.52041625976562
191,2113.0,1.0,88.44542694091797
192,7051.0,1.0,88.38493347167969
193,4816.0,1.0,88.3346939086914
194,4981.0,1.0,88.33057403564453
195,11880.0,1.0,88.33030700683594
196,2106.0,1.0,88.32669830322266
197,6138.0,1.0,88.2714614868164
198,6067.0,1.0,88.25750732421875
199,4126.0,1.0,88.21160125732422
200,12148.0,0.0,89.55937194824219
201,10090.0,0.0,89.49403381347656
202,949.0,0.0,89.46040344238281
203,11220.0,0.0,89.45903015136719
204,7460.0,0.0,89.44586181640625
205,10648.0,0.0,89.37353515625
206,11197.0,0.0,89.36503601074219
207,8839.0,0.0,89.33712005615234
208,11228.0,0.0,89.3228530883789
209,6145.0,0.0,89.27294921875
210,6287.0,0.0,89.23048400878906
211,9009.0,0.0,89.19200897216797
212,2365.0,0.0,89.12403106689453
213,2263.0,0.0,89.10202026367188
214,579.0,0.0,89.09929656982422
215,125.0,0.0,89.05772399902344
216,12377.0,0.0,89.03748321533203
217,4358.0,0.0,88.9240493774414
218,1425.0,0.0,88.90821838378906
219,6163.0,0.0,88.89390563964844
220,8009.0,0.0,88.88186645507812
221,8598.0,0.0,88.83354949951172
222,12111.0,0.0,88.82164001464844
223,11475.0,0.0,88.7786865234375
224,6605.0,0.0,88.77521514892578
225,9737.0,0.0,88.77165985107422
226,2528.0,0.0,88.77088928222656
227,144.0,0.0,88.74449157714844
228,10649.0,0.0,88.7274169921875
229,11566.0,0.0,88.6881332397461
230,4126.0,1.0,88.21160125732422
231,1145.0,1.0,88.18711853027344
232,11362.0,1.0,88.18338775634766
233,3270.0,1.0,88.17910766601562
234,2270.0,1.0,88.17137908935547
235,4287.0,1.0,88.13863372802734
236,9376.0,1.0,88.1208267211914
237,9624.0,1.0,88.00846862792969
238,6070.0,1.0,87.9389419555664
239,5419.0,1.0,87.89187622070312
240,6058.0,1.0,87.8891372680664
241,7985.0,1.0,87.85983276367188
242,9944.0,1.0,87.83667755126953
243,4942.0,1.0,87.79293823242188
244,11377.0,1.0,87.7568359375
245,1213.0,1.0,87.74267578125
246,2933.0,1.0,87.73800659179688
247,4345.0,1.0,87.71058654785156
248,5242.0,1.0,87.64405059814453
249,9538.0,1.0,87.60820007324219
250,7099.0,0.0,88.6699447631836
251,11397.0,0.0,88.65956115722656
252,4402.0,0.0,88.62882995605469
253,2272.0,0.0,88.5202407836914
254,3910.0,0.0,88.49779510498047
255,121.0,0.0,88.48233795166016
256,10617.0,0.0,88.4466323852539
257,150.0,0.0,88.43620300292969
258,9847.0,0.0,88.40096282958984
259,2004.0,0.0,88.38790130615234
260,11468.0,0.0,88.3819351196289
261,7648.0,0.0,88.3818359375
262,32.0,0.0,88.36271667480469
263,8225.0,0.0,88.32791137695312
264,3803.0,0.0,88.2881088256836
265,5942.0,0.0,88.27156829833984
266,12193.0,0.0,88.27062225341797
267,6693.0,0.0,88.26396179199219
268,11824.0,0.0,88.25480651855469
269,5586.0,0.0,88.23494720458984
270,5560.0,0.0,88.1830062866211
271,11675.0,0.0,88.17460632324219
272,11476.0,0.0,88.12998962402344
273,10266.0,0.0,88.07571411132812
274,6377.0,0.0,88.03147888183594
275,9549.0,0.0,88.0019302368164
276,9551.0,0.0,87.9855728149414
277,11743.0,0.0,87.9838638305664
278,4799.0,0.0,87.97473907470703
279,9708.0,0.0,87.91162109375
280,9538.0,1.0,87.60820007324219
281,11221.0,1.0,87.53722381591797
282,7836.0,1.0,87.52790069580078
283,1785.0,1.0,87.5223617553711
284,11130.0,1.0,87.52179718017578
285,5303.0,1.0,87.46247100830078
286,10754.0,1.0,87.46239471435547
287,8649.0,1.0,87.4417495727539
288,5231.0,1.0,87.42683410644531
289,5062.0,1.0,87.38980102539062
290,4542.0,1.0,87.359375
291,5316.0,1.0,87.29722595214844
292,9972.0,1.0,87.2861099243164
293,2940.0,1.0,87.27984619140625
294,11837.0,1.0,87.24442291259766
295,7796.0,1.0,87.23611450195312
296,5063.0,1.0,87.19957733154297
297,6952.0,1.0,87.18562316894531
298,9703.0,1.0,87.15653228759766
299,2734.0,1.0,87.14938354492188
300,565.0,0.0,87.8980484008789
301,11867.0,0.0,87.88607788085938
302,11893.0,0.0,87.87732696533203
303,3081.0,0.0,87.87730407714844
304,10079.0,0.0,87.86734771728516
305,3431.0,0.0,87.86412811279297
306,3157.0,0.0,87.81976318359375
307,2892.0,0.0,87.79293060302734
308,4634.0,0.0,87.78791046142578
309,4304.0,0.0,87.77330780029297
310,9115.0,0.0,87.75997161865234
311,4499.0,0.0,87.73286437988281
312,9045.0,0.0,87.7214126586914
313,4127.0,0.0,87.70411682128906
314,5120.0,0.0,87.70227813720703
315,4344.0,0.0,87.67710876464844
316,5375.0,0.0,87.67652893066406
317,2729.0,0.0,87.64737701416016
318,6224.0,0.0,87.64292907714844
319,2975.0,0.0,87.61851501464844
320,5521.0,0.0,87.61427307128906
321,2782.0,0.0,87.55390167236328
322,11366.0,0.0,87.5506362915039
323,11451.0,0.0,87.54287719726562
324,9772.0,0.0,87.54277801513672
325,10046.0,0.0,87.53079986572266
326,4445.0,0.0,87.52436828613281
327,9432.0,0.0,87.47791290283203
328,11181.0,0.0,87.46198272705078
329,7693.0,0.0,87.42919158935547
330,2734.0,1.0,87.14938354492188
331,1640.0,1.0,87.13475036621094
332,5470.0,1.0,87.11736297607422
333,11704.0,1.0,87.05695343017578
334,9031.0,1.0,87.03694915771484
335,9353.0,1.0,87.033447265625
336,8734.0,1.0,87.03329467773438
337,2177.0,1.0,86.999755859375
338,4700.0,1.0,86.99263000488281
339,11527.0,1.0,86.96662139892578
340,12138.0,1.0,86.92547607421875
341,4389.0,1.0,86.89959716796875
342,1118.0,1.0,86.85765075683594
343,3311.0,1.0,86.83170318603516
344,8174.0,1.0,86.81713104248047
345,772.0,1.0,86.77628326416016
346,11179.0,1.0,86.77207946777344
347,296.0,1.0,86.7309799194336
348,6476.0,1.0,86.70591735839844
349,8560.0,1.0,86.63096618652344
350,11448.0,0.0,87.40050506591797
351,7815.0,0.0,87.3307876586914
352,6913.0,0.0,87.29717254638672
353,4482.0,0.0,87.26612091064453
354,11406.0,0.0,87.26258850097656
355,8329.0,0.0,87.23483276367188
356,6699.0,0.0,87.22282409667969
357,1832.0,0.0,87.21490478515625
358,11947.0,0.0,87.18555450439453
359,46.0,0.0,87.14481353759766
360,11350.0,0.0,87.13563537597656
361,378.0,0.0,87.12918853759766
362,6923.0,0.0,87.12306213378906
363,11889.0,0.0,87.06510162353516
364,11833.0,0.0,86.98454284667969
365,12146.0,0.0,86.96305847167969
366,2839.0,0.0,86.93769073486328
367,1170.0,0.0,86.93228912353516
368,3501.0,0.0,86.9005355834961
369,5905.0,0.0,86.8812255859375
370,4436.0,0.0,86.85345458984375
371,6918.0,0.0,86.82299041748047
372,11798.0,0.0,86.80931091308594
373,11245.0,0.0,86.7966079711914
374,37.0,0.0,86.75320434570312
375,578.0,0.0,86.72199249267578
376,10498.0,0.0,86.67756652832031
377,8560.0,1.0,86.63096618652344
378,9217.0,0.0,86.6305160522461
379,7867.0,1.0,86.55913543701172
380,11240.0,0.0,86.55755615234375
381,6436.0,1.0,86.55467224121094
382,11263.0,1.0,86.5289077758789
383,9423.0,1.0,86.5254135131836
384,5797.0,0.0,86.52009582519531
385,422.0,1.0,86.3921127319336
386,7072.0,1.0,86.32878875732422
387,11422.0,1.0,86.32152557373047
388,4269.0,1.0,86.28981018066406
389,5135.0,1.0,86.26787567138672
390,3429.0,1.0,86.24900817871094
391,2821.0,1.0,86.23839569091797
392,8967.0,1.0,86.2169189453125
393,4266.0,1.0,86.18386840820312
394,5525.0,1.0,86.13963317871094
395,1753.0,1.0,86.10453796386719
396,12342.0,1.0,86.05256652832031
397,4148.0,1.0,86.0160903930664
398,11895.0,1.0,85.9511489868164
399,2411.0,1.0,85.94658660888672
400,9770.0,0.0,86.49651336669922
401,11281.0,0.0,86.48860931396484
402,7064.0,0.0,86.47103118896484
403,7620.0,0.0,86.46028137207031
404,3170.0,0.0,86.43548583984375
405,90.0,0.0,86.38736724853516
406,11253.0,0.0,86.33919525146484
407,272.0,0.0,86.30561828613281
408,4477.0,0.0,86.24895477294922
409,12202.0,0.0,86.23204040527344
410,6581.0,0.0,86.22782135009766
411,4413.0,0.0,86.22151184082031
412,10241.0,0.0,86.19918060302734
413,6631.0,0.0,86.18531799316406
414,12385.0,0.0,86.1783676147461
415,4423.0,0.0,86.16513061523438
416,7770.0,0.0,86.1565933227539
417,8485.0,0.0,86.15239715576172
418,7019.0,0.0,86.11768341064453
419,4399.0,0.0,86.10881042480469
420,6953.0,0.0,86.10627746582031
421,11647.0,0.0,86.0484848022461
422,11648.0,0.0,85.98424530029297
423,9642.0,0.0,85.95106506347656
424,2411.0,1.0,85.94658660888672
425,10693.0,0.0,85.91203308105469
426,5805.0,1.0,85.88188934326172
427,7821.0,0.0,85.88046264648438
428,8965.0,0.0,85.8332290649414
429,11203.0,0.0,85.81639099121094
430,9033.0,0.0,85.81574249267578
431,11424.0,1.0,85.80748748779297
432,10356.0,1.0,85.79733276367188
433,8563.0,0.0,85.79063415527344
434,7624.0,1.0,85.7370376586914
435,11508.0,1.0,85.69578552246094
436,11417.0,1.0,85.68096160888672
437,5438.0,1.0,85.68096160888672
438,11231.0,1.0,85.67280578613281
439,7876.0,1.0,85.64087677001953
440,7501.0,1.0,85.63628387451172
441,1220.0,1.0,85.62430572509766
442,12333.0,1.0,85.60365295410156
443,9141.0,1.0,85.58241271972656
444,10672.0,1.0,85.48397064208984
445,5510.0,1.0,85.41117858886719
446,11554.0,1.0,85.41097259521484
447,8024.0,1.0,85.40377807617188
448,3923.0,1.0,85.37516021728516
449,3381.0,1.0,85.34549713134766
450,11892.0,0.0,85.78839111328125
451,6576.0,0.0,85.78166198730469
452,7483.0,0.0,85.77021026611328
453,4379.0,0.0,85.74847412109375
454,7733.0,0.0,85.72553253173828
455,2740.0,0.0,85.72032165527344
456,9764.0,0.0,85.6796875
457,11167.0,0.0,85.66015625
458,1242.0,0.0,85.64695739746094
459,8326.0,0.0,85.6072769165039
460,11290.0,0.0,85.5741958618164
461,10705.0,0.0,85.50837707519531
462,7121.0,0.0,85.46884155273438
463,11699.0,0.0,85.4518051147461
464,1217.0,0.0,85.42813873291016
465,5927.0,0.0,85.41670989990234
466,4463.0,0.0,85.40709686279297
467,45.0,0.0,85.35547637939453
468,8610.0,0.0,85.3458480834961
469,3381.0,1.0,85.34549713134766
470,850.0,0.0,85.31336975097656
471,4503.0,0.0,85.29820251464844
472,12017.0,0.0,85.28702545166016
473,238.0,1.0,85.22399139404297
474,11912.0,1.0,85.22045135498047
475,3239.0,0.0,85.21805572509766
476,7349.0,0.0,85.21638488769531
477,2658.0,0.0,85.19596862792969
478,3379.0,1.0,85.18035888671875
479,11971.0,0.0,85.17707061767578
480,6590.0,0.0,85.17206573486328
481,3237.0,0.0,85.16080474853516
482,989.0,0.0,85.15267944335938
483,9815.0,0.0,85.12962341308594
484,11387.0,1.0,85.07844543457031
485,488.0,1.0,84.98419952392578
486,11460.0,1.0,84.95890045166016
487,12255.0,1.0,84.92079162597656
488,2594.0,1.0,84.87568664550781
489,6549.0,1.0,84.8544921875
490,8570.0,1.0,84.7906494140625
491,11049.0,1.0,84.72269439697266
492,9422.0,1.0,84.71831512451172
493,8439.0,1.0,84.70399475097656
494,10281.0,1.0,84.69454956054688
495,2838.0,1.0,84.69239807128906
496,5799.0,1.0,84.6630859375
497,6137.0,1.0,84.64216613769531
498,11780.0,1.0,84.61046600341797
499,2267.0,1.0,84.5784912109375
